user_id,course_id,progress,rating,enrollment_date
67,23,11,,2025-09-20
64,114,8,,2025-02-13
3,24,9,,2025-05-03
6,137,96,2.0,2025-09-30
83,120,83,3.0,2025-04-03
71,123,92,5.0,2025-07-04
87,8,23,4.0,2025-07-17
71,66,52,5.0,2024-12-08
41,60,2,,2025-10-22
21,48,78,1.0,2025-08-10
6,86,35,3.0,2024-11-11
49,126,65,3.0,2025-10-15
46,101,95,1.0,2025-05-06
63,63,44,2.0,2024-12-17
54,145,94,5.0,2025-06-29
74,79,42,2.0,2025-09-01
50,25,19,,2025-05-24
13,73,72,1.0,2025-09-27
6,27,36,2.0,2025-01-28
5,45,9,,2025-05-29
44,38,55,2.0,2025-03-21
88,83,17,,2025-03-14
91,7,58,1.0,2025-10-08
57,4,3,,2025-04-01
72,27,13,,2025-04-25
43,30,45,2.0,2025-06-02
68,110,87,1.0,2025-08-09
13,136,7,,2025-04-20
23,77,51,1.0,2025-09-01
41,145,54,2.0,2025-06-13
93,139,22,1.0,2025-02-12
97,148,42,3.0,2025-10-30
81,88,30,3.0,2025-07-28
20,67,55,3.0,2025-02-25
59,89,100,5.0,2025-09-14
5,114,40,1.0,2025-04-18
28,38,30,1.0,2025-01-16
59,26,18,,2025-02-03
57,4,70,2.0,2025-04-01
34,2,41,2.0,2025-02-11
72,80,87,3.0,2025-02-05
44,92,45,4.0,2025-06-28
56,37,7,,2025-01-27
55,24,63,1.0,2025-05-26
55,37,59,4.0,2025-08-04
40,52,85,4.0,2025-02-01
56,109,68,3.0,2025-08-01
39,33,66,3.0,2025-02-26
52,119,87,5.0,2025-10-24
98,11,60,4.0,2025-02-09
8,90,0,,2025-08-13
96,145,67,2.0,2025-05-05
52,70,99,2.0,2025-10-03
85,103,7,,2025-07-10
99,126,2,,2025-10-21
9,98,69,2.0,2025-08-12
44,147,48,4.0,2025-09-09
21,102,34,1.0,2025-09-11
3,50,99,5.0,2025-03-09
48,84,6,,2025-02-17
32,25,33,2.0,2025-04-09
81,41,68,1.0,2025-06-11
34,115,86,3.0,2025-04-27
10,107,10,,2025-07-07
27,48,78,1.0,2025-04-29
54,13,62,4.0,2025-01-01
33,18,56,3.0,2025-01-04
25,38,85,5.0,2025-02-19
100,94,22,3.0,2025-05-10
10,115,48,3.0,2025-09-07
66,48,98,1.0,2025-02-12
5,99,31,2.0,2025-03-06
26,139,66,4.0,2025-01-18
9,93,38,2.0,2025-08-21
95,94,3,,2025-09-17
63,5,66,3.0,2025-09-24
32,59,46,2.0,2024-11-04
59,114,64,2.0,2025-01-06
22,121,99,3.0,2025-04-20
78,138,81,5.0,2025-06-27
71,120,68,4.0,2025-10-11
22,56,98,5.0,2025-09-30
28,8,60,1.0,2025-05-28
39,94,66,5.0,2024-12-03
96,45,90,4.0,2025-05-05
39,122,95,1.0,2025-07-14
60,123,44,2.0,2025-03-24
64,87,94,1.0,2025-03-29
40,33,42,2.0,2025-10-14
72,17,63,3.0,2025-08-29
99,92,92,5.0,2025-06-27
99,1,100,5.0,2025-10-19
3,43,85,4.0,2025-02-24
39,139,50,3.0,2025-07-06
14,82,95,5.0,2025-04-26
83,16,55,5.0,2025-01-12
16,22,92,4.0,2025-09-26
14,46,62,1.0,2025-09-20
95,57,74,3.0,2025-02-22
49,103,42,1.0,2024-12-21
26,141,76,2.0,2025-05-09
88,134,82,1.0,2025-03-26
89,6,37,1.0,2025-09-19
87,10,42,3.0,2025-07-29
78,125,94,4.0,2025-08-16
88,62,44,5.0,2024-12-10
12,15,70,3.0,2024-12-16
60,81,74,2.0,2024-12-09
36,4,48,3.0,2025-06-11
53,72,2,,2025-10-28
45,136,49,5.0,2024-12-19
92,42,10,,2025-03-22
95,38,13,,2025-07-13
29,126,37,5.0,2025-04-24
43,97,86,2.0,2025-08-30
22,40,67,2.0,2024-11-21
22,110,32,4.0,2025-05-18
13,115,73,4.0,2025-08-13
28,99,81,4.0,2025-07-13
54,54,50,1.0,2025-07-25
66,148,96,1.0,2025-03-13
57,145,74,4.0,2025-09-22
21,9,8,,2025-02-17
68,5,88,1.0,2025-04-25
90,149,33,4.0,2025-07-09
15,30,37,5.0,2025-05-09
31,90,96,2.0,2025-01-21
84,6,67,4.0,2025-01-30
5,47,51,1.0,2025-05-06
92,44,13,,2024-11-25
62,41,38,1.0,2025-10-14
85,44,10,,2025-09-15
35,111,81,1.0,2024-12-19
35,18,30,1.0,2025-01-11
85,147,69,1.0,2025-10-21
61,121,18,,2025-01-07
48,28,73,4.0,2025-03-19
80,144,8,,2025-04-20
95,98,29,5.0,2025-03-21
19,143,79,5.0,2025-02-07
44,125,49,2.0,2025-10-02
64,125,39,1.0,2025-01-21
44,78,99,5.0,2025-10-26
51,114,63,1.0,2025-04-05
31,51,4,,2024-12-04
83,121,2,,2025-01-15
92,140,43,2.0,2024-12-23
32,15,100,5.0,2025-01-21
8,145,32,4.0,2025-02-14
58,25,93,3.0,2025-08-20
7,127,87,1.0,2025-07-27
92,44,2,,2025-04-02
91,137,13,,2025-06-25
19,102,79,1.0,2025-02-10
1,83,55,4.0,2025-04-07
16,99,72,5.0,2024-11-18
92,13,89,2.0,2024-11-20
42,106,88,3.0,2025-06-25
87,79,91,3.0,2025-07-04
87,19,47,5.0,2025-06-06
20,21,17,,2025-03-01
9,46,78,3.0,2025-09-22
73,49,12,,2024-12-25
85,75,35,4.0,2025-05-14
56,119,38,1.0,2025-05-16
15,139,46,5.0,2025-02-14
8,129,31,3.0,2025-09-07
76,41,40,5.0,2025-05-08
24,66,74,5.0,2025-01-02
75,31,69,3.0,2025-04-26
43,27,60,5.0,2025-01-09
76,33,35,5.0,2025-10-15
25,93,17,,2025-03-25
69,122,52,3.0,2025-09-22
53,37,65,3.0,2025-10-16
91,122,52,4.0,2025-06-16
47,126,53,1.0,2025-04-30
55,131,78,1.0,2025-02-22
2,34,78,4.0,2025-02-09
17,18,24,2.0,2025-03-02
32,72,72,1.0,2024-12-04
29,129,37,3.0,2025-08-25
69,20,65,4.0,2025-09-15
41,91,93,1.0,2025-10-19
100,7,100,2.0,2025-05-05
20,102,97,4.0,2025-04-16
59,81,49,1.0,2025-04-30
60,15,57,3.0,2025-09-13
33,100,70,3.0,2025-04-22
74,74,93,4.0,2024-11-25
34,136,94,2.0,2025-09-14
74,96,53,3.0,2025-03-23
21,138,86,3.0,2025-02-17
43,58,7,,2025-02-13
67,94,83,4.0,2025-07-19
87,18,21,4.0,2025-06-17
46,98,96,1.0,2025-01-16
50,7,80,1.0,2025-04-15
78,46,47,1.0,2025-02-24
53,77,78,4.0,2025-02-02
63,115,68,4.0,2025-01-12
44,83,3,,2025-02-13
74,87,3,,2025-09-21
71,82,45,3.0,2024-12-08
26,34,95,3.0,2025-09-16
33,118,12,,2025-08-10
10,49,78,3.0,2025-04-20
40,91,8,,2025-03-31
84,64,27,4.0,2025-03-05
86,133,9,,2025-02-14
37,58,27,4.0,2025-07-29
94,61,59,3.0,2025-02-07
9,91,83,5.0,2025-06-16
65,44,78,4.0,2025-03-20
5,45,24,4.0,2025-04-09
18,100,0,,2025-07-17
84,145,2,,2025-10-29
50,121,98,5.0,2025-09-25
27,111,36,2.0,2025-01-05
57,53,46,2.0,2025-08-04
6,43,16,,2025-08-09
5,93,45,2.0,2025-04-14
89,97,46,3.0,2024-12-10
98,17,91,2.0,2025-05-02
2,36,84,4.0,2025-08-26
17,139,69,4.0,2024-11-14
44,102,77,2.0,2025-01-11
5,61,59,5.0,2025-10-17
32,75,84,5.0,2025-05-25
9,101,38,4.0,2025-07-06
25,51,77,2.0,2025-01-25
44,135,38,2.0,2024-12-09
11,62,69,4.0,2025-05-14
53,60,97,2.0,2025-07-06
66,58,7,,2025-08-26
66,103,45,3.0,2025-09-06
8,88,22,3.0,2025-03-15
45,25,87,5.0,2025-09-18
38,79,18,,2025-01-25
19,2,28,3.0,2025-08-06
36,113,86,3.0,2025-01-14
95,91,4,,2024-12-11
71,97,64,2.0,2025-06-16
17,94,81,3.0,2024-12-31
80,85,80,5.0,2025-09-15
43,103,61,5.0,2024-12-25
38,131,12,,2025-09-25
11,147,69,3.0,2025-06-04
70,134,77,5.0,2025-07-30
85,64,46,5.0,2024-12-06
22,143,51,4.0,2025-09-15
87,9,83,3.0,2025-06-11
27,86,52,3.0,2025-02-22
75,101,95,5.0,2025-08-11
68,36,16,,2024-12-26
78,2,63,5.0,2024-11-12
19,146,79,5.0,2025-10-24
8,5,22,4.0,2025-02-21
59,104,47,3.0,2025-01-01
28,22,8,,2025-02-15
71,31,38,1.0,2025-06-13
78,61,84,3.0,2025-08-28
46,116,95,1.0,2025-07-21
96,115,73,1.0,2025-06-17
7,64,30,4.0,2025-07-19
1,129,90,2.0,2025-02-12
51,103,42,4.0,2025-10-27
45,58,3,,2024-11-09
31,103,62,3.0,2025-05-05
6,12,76,1.0,2025-05-11
15,92,35,3.0,2025-06-14
25,57,94,5.0,2025-06-30
19,47,57,5.0,2025-04-13
56,125,54,1.0,2025-03-03
31,18,3,,2025-02-06
20,143,98,4.0,2025-08-11
92,2,28,2.0,2025-07-23
52,139,32,4.0,2025-01-21
9,144,3,,2025-05-11
47,69,87,2.0,2025-03-19
18,136,81,2.0,2025-09-01
34,90,91,1.0,2025-07-15
81,104,40,2.0,2025-10-19
15,148,86,5.0,2025-05-13
20,31,18,,2025-10-23
92,129,37,2.0,2025-09-04
5,74,84,1.0,2025-04-07
70,45,28,1.0,2025-01-06
91,45,98,1.0,2025-03-30
1,38,63,4.0,2024-12-18
70,43,83,2.0,2025-03-19
18,6,50,1.0,2025-03-26
24,4,55,5.0,2025-01-18
75,64,1,,2025-02-03
99,7,15,,2025-06-22
42,143,66,3.0,2025-01-02
91,64,15,,2025-05-15
72,62,83,5.0,2025-05-28
81,4,8,,2025-04-04
24,147,11,,2025-06-29
64,121,31,3.0,2025-02-19
19,15,63,1.0,2024-12-15
36,44,42,1.0,2025-08-18
30,140,4,,2025-02-11
91,108,75,3.0,2025-08-31
93,96,34,4.0,2025-05-30
85,110,42,2.0,2025-04-18
90,7,3,,2025-07-17
9,108,80,2.0,2025-01-12
65,18,86,2.0,2025-05-22
89,70,60,2.0,2025-08-13
73,114,29,2.0,2025-02-06
32,97,71,2.0,2025-08-31
27,15,42,1.0,2025-09-23
77,21,84,5.0,2025-02-17
88,109,50,5.0,2025-03-31
74,50,92,3.0,2025-04-02
32,34,88,1.0,2025-07-16
24,3,4,,2025-02-12
72,44,18,,2025-01-06
86,145,66,3.0,2025-10-30
32,26,22,1.0,2025-01-14
94,119,70,2.0,2024-11-15
46,123,64,4.0,2025-10-18
79,83,87,5.0,2025-02-16
80,8,60,4.0,2024-12-26
45,10,94,2.0,2024-12-02
97,120,11,,2025-02-17
97,39,77,5.0,2025-07-01
77,99,43,2.0,2025-07-31
38,52,73,5.0,2025-08-07
68,135,88,5.0,2025-10-18
74,21,5,,2025-09-17
6,89,50,5.0,2025-05-28
24,106,67,1.0,2024-12-04
93,4,81,5.0,2025-03-13
67,43,80,3.0,2025-02-03
36,132,25,1.0,2025-04-17
89,41,84,2.0,2025-09-25
52,24,23,2.0,2025-04-16
60,128,86,4.0,2025-10-06
87,1,85,1.0,2025-09-19
65,125,92,1.0,2025-03-13
39,90,58,3.0,2025-01-26
11,126,82,5.0,2025-06-29
51,20,94,1.0,2025-04-07
81,48,90,2.0,2024-11-02
61,131,87,5.0,2025-10-07
92,18,64,4.0,2025-04-21
48,129,64,4.0,2025-08-01
81,132,50,3.0,2025-03-27
62,45,13,,2025-04-07
13,22,82,4.0,2024-11-17
3,39,42,5.0,2025-05-16
84,101,43,5.0,2025-05-16
36,48,76,1.0,2025-04-22
69,125,88,3.0,2025-07-22
100,141,1,,2025-04-27
60,14,6,,2025-07-10
66,64,29,5.0,2025-10-28
6,150,4,,2025-09-07
70,88,42,4.0,2025-10-21
2,23,51,2.0,2025-01-02
14,112,68,3.0,2024-11-16
17,116,26,2.0,2024-12-28
92,133,61,5.0,2025-02-26
85,145,46,1.0,2024-11-29
15,77,75,2.0,2024-11-15
78,21,43,3.0,2025-04-22
43,56,85,4.0,2025-02-13
67,20,84,2.0,2025-10-26
74,132,81,3.0,2025-02-22
5,76,33,3.0,2024-11-11
20,22,38,2.0,2024-12-11
18,135,57,3.0,2025-10-11
74,65,1,,2025-06-16
14,5,31,1.0,2025-03-17
24,75,61,3.0,2024-11-05
47,130,35,4.0,2025-08-18
83,61,6,,2025-05-14
13,140,35,2.0,2025-08-05
44,35,14,,2024-11-06
56,86,4,,2025-07-11
97,94,82,3.0,2025-01-23
48,139,50,3.0,2025-11-02
79,29,100,2.0,2025-07-18
87,46,8,,2025-02-16
57,110,91,1.0,2025-06-11
69,45,91,2.0,2024-12-28
35,95,95,4.0,2025-01-21
89,74,41,4.0,2025-03-14
66,136,81,5.0,2025-06-17
29,109,4,,2025-07-09
32,132,34,3.0,2025-06-11
16,87,63,4.0,2025-02-13
60,57,64,3.0,2025-10-01
12,3,1,,2024-11-07
3,52,0,,2025-08-15
78,65,70,4.0,2025-02-16
24,95,47,3.0,2025-01-13
28,140,58,1.0,2024-12-30
31,29,9,,2025-09-02
2,46,80,3.0,2025-03-26
82,39,32,3.0,2025-06-10
82,27,52,5.0,2025-07-13
37,111,62,4.0,2025-10-22
72,33,15,,2025-02-11
65,47,24,2.0,2025-05-29
51,68,99,5.0,2024-12-13
47,81,74,4.0,2025-02-10
64,36,2,,2024-11-21
48,123,97,1.0,2025-06-15
56,143,29,4.0,2025-04-21
73,95,90,4.0,2025-09-28
26,68,68,5.0,2025-03-25
61,73,10,,2025-09-08
24,50,50,1.0,2025-08-23
77,67,79,5.0,2025-07-02
13,139,81,3.0,2024-11-23
38,96,76,5.0,2025-05-22
50,122,66,3.0,2025-10-10
46,23,36,2.0,2025-03-26
100,85,42,1.0,2025-03-24
14,103,52,5.0,2025-10-23
9,104,68,5.0,2025-01-27
3,92,62,4.0,2025-01-30
97,14,40,1.0,2025-09-27
64,110,91,3.0,2025-03-12
42,72,82,1.0,2025-04-12
9,75,5,,2025-10-24
2,80,46,5.0,2024-12-20
35,89,24,2.0,2024-11-05
80,37,36,5.0,2025-07-02
18,144,97,2.0,2025-05-16
98,148,98,1.0,2024-12-08
87,124,60,2.0,2025-06-27
1,27,40,1.0,2025-10-08
63,97,73,5.0,2025-11-01
36,127,57,4.0,2024-11-23
98,21,96,1.0,2025-08-01
30,91,48,5.0,2025-06-14
81,146,100,5.0,2025-08-05
65,110,28,1.0,2025-08-20
6,36,7,,2025-09-12
97,6,61,4.0,2024-11-06
70,48,43,5.0,2024-11-24
5,6,23,4.0,2025-01-10
24,41,47,3.0,2025-09-28
41,30,50,1.0,2025-01-29
11,15,0,,2025-03-10
40,2,30,2.0,2024-12-29
29,116,73,1.0,2024-11-21
11,93,71,4.0,2025-06-24
28,55,66,4.0,2024-12-12
6,86,45,2.0,2025-02-14
26,135,13,,2025-10-31
82,142,67,1.0,2025-10-16
8,45,79,3.0,2025-06-07
4,42,94,3.0,2024-11-21
39,145,20,,2025-03-19
98,63,76,5.0,2025-04-29
14,135,8,,2025-03-01
6,20,0,,2025-02-07
48,57,46,5.0,2025-09-20
5,141,1,,2025-04-30
94,35,2,,2025-09-20
16,45,71,2.0,2025-03-17
3,36,26,2.0,2025-08-30
62,62,16,,2025-08-30
34,67,23,4.0,2025-02-03
77,83,72,1.0,2025-09-20
99,119,45,5.0,2025-04-01
85,44,75,3.0,2025-07-13
15,17,99,5.0,2025-04-17
96,72,20,,2025-06-22
41,17,73,1.0,2024-11-03
46,97,49,4.0,2025-04-07
78,135,26,2.0,2024-12-11
15,128,36,5.0,2025-02-06
70,22,5,,2025-06-07
11,111,49,3.0,2025-03-23
56,122,8,,2024-11-20
2,6,46,1.0,2025-09-08
97,138,3,,2025-03-28
82,129,69,4.0,2025-03-17
87,53,8,,2025-05-21
6,68,31,1.0,2025-03-24
100,36,10,,2024-11-15
26,72,85,5.0,2025-08-28
9,29,50,5.0,2025-09-23
32,90,60,2.0,2025-03-12
16,27,7,,2025-09-24
98,149,0,,2025-06-13
52,31,23,4.0,2025-10-15
19,69,68,5.0,2025-01-10
64,73,79,2.0,2025-10-03
97,103,84,1.0,2025-08-11
72,26,0,,2025-07-28
20,106,12,,2024-12-13
8,118,87,5.0,2025-10-22
64,19,27,3.0,2025-07-31
24,106,98,5.0,2025-07-06
72,19,14,,2024-11-25
84,107,59,2.0,2024-12-06
46,144,59,1.0,2025-07-13
27,120,23,4.0,2025-01-10
12,14,57,3.0,2025-04-18
80,127,77,3.0,2025-06-19
1,31,12,,2025-05-19
76,35,26,2.0,2025-04-25
12,138,43,2.0,2025-03-12
2,2,81,3.0,2025-05-19
47,10,8,,2025-01-01
97,124,4,,2025-04-05
70,13,36,2.0,2024-11-12
89,20,4,,2025-03-09
73,80,13,,2025-01-03
1,139,23,3.0,2025-01-22
23,37,100,4.0,2025-07-07
26,59,10,,2025-01-10
62,111,91,3.0,2025-04-18
13,34,45,3.0,2025-09-25
47,30,79,1.0,2025-04-26
37,136,22,3.0,2024-12-05
87,125,44,5.0,2025-04-11
37,82,8,,2025-08-24
7,57,39,1.0,2024-11-10
40,98,89,2.0,2025-09-15
92,61,28,2.0,2025-08-21
62,39,34,3.0,2025-06-03
91,19,95,3.0,2025-03-04
31,21,94,3.0,2025-10-09
12,3,14,,2024-11-25
58,70,10,,2025-03-12
77,43,30,5.0,2025-07-13
25,117,21,3.0,2025-06-22
83,106,51,3.0,2024-12-17
9,141,47,5.0,2025-04-02
14,26,95,3.0,2025-03-19
12,137,2,,2025-06-22
75,111,76,5.0,2024-11-13
12,124,33,1.0,2025-05-14
24,105,93,5.0,2025-01-03
25,43,42,5.0,2024-12-11
81,5,23,5.0,2025-03-16
28,40,8,,2025-02-25
23,101,42,4.0,2025-09-04
76,6,55,3.0,2025-06-18
69,111,78,4.0,2025-08-20
10,20,9,,2025-09-03
35,88,18,,2025-08-28
45,58,88,4.0,2025-08-28
63,120,72,1.0,2025-08-30
96,58,47,1.0,2025-09-03
56,35,73,2.0,2025-10-20
78,133,71,2.0,2025-05-25
83,5,44,1.0,2025-06-14
73,64,72,2.0,2025-01-21
4,9,76,5.0,2025-09-24
3,110,66,5.0,2025-04-13
35,99,18,,2025-03-30
29,53,46,2.0,2024-11-06
67,45,46,5.0,2025-03-21
17,13,52,2.0,2025-09-24
77,111,62,3.0,2025-10-30
85,88,64,3.0,2025-05-06
94,16,67,2.0,2025-07-31
25,47,39,5.0,2025-04-28
29,50,34,3.0,2025-02-23
12,16,85,2.0,2024-12-22
64,23,25,5.0,2025-09-07
49,79,48,3.0,2025-05-20
95,13,0,,2025-01-26
6,9,92,2.0,2025-01-04
57,111,67,2.0,2025-09-22
2,59,51,4.0,2025-07-14
18,130,59,5.0,2024-12-22
92,52,39,4.0,2025-04-07
25,65,26,5.0,2025-01-12
20,133,80,2.0,2025-04-10
97,138,26,2.0,2025-09-20
84,134,66,2.0,2025-09-17
67,143,12,,2025-08-06
83,101,93,2.0,2025-02-07
16,117,74,3.0,2024-12-12
66,124,76,5.0,2025-05-02
8,35,67,5.0,2025-10-11
21,125,86,4.0,2025-09-02
84,129,96,1.0,2024-11-14
48,132,24,2.0,2025-02-26
98,35,32,4.0,2025-09-22
68,87,87,1.0,2025-10-21
56,20,13,,2025-09-16
35,37,57,1.0,2025-09-25
67,45,62,4.0,2025-09-22
33,27,62,4.0,2025-05-05
92,3,43,2.0,2024-11-24
61,79,33,2.0,2025-03-26
44,11,63,3.0,2024-11-09
83,93,76,5.0,2025-07-27
72,82,64,2.0,2025-10-08
8,39,13,,2025-10-04
18,99,63,2.0,2024-12-09
40,6,15,,2025-06-19
91,145,29,3.0,2025-08-10
89,81,34,5.0,2025-03-10
13,81,90,4.0,2025-01-13
6,73,42,1.0,2024-11-14
64,59,46,2.0,2025-09-23
59,43,15,,2025-07-26
6,141,17,,2025-06-21
86,118,99,1.0,2025-07-07
97,149,22,5.0,2025-08-19
96,78,84,5.0,2025-10-11
47,3,46,5.0,2025-04-24
64,5,38,1.0,2024-12-15
88,134,87,3.0,2025-01-25
42,54,43,1.0,2025-04-05
69,109,60,5.0,2025-08-13
77,101,7,,2024-12-15
84,120,56,4.0,2024-12-17
8,71,23,1.0,2024-12-10
57,25,43,5.0,2025-02-03
31,60,81,3.0,2025-09-17
14,101,4,,2025-07-13
34,130,41,4.0,2025-01-13
7,122,28,2.0,2025-02-05
9,134,24,1.0,2025-02-23
67,133,42,3.0,2025-02-06
59,55,30,5.0,2025-03-30
72,59,59,1.0,2024-11-16
17,150,56,5.0,2025-09-08
39,139,60,1.0,2025-08-30
4,18,83,5.0,2025-08-16
57,116,3,,2024-11-22
32,16,4,,2025-04-25
63,20,97,2.0,2025-05-06
68,126,64,1.0,2024-12-14
10,102,15,,2025-02-27
54,76,23,5.0,2025-09-06
43,11,47,4.0,2025-08-13
58,18,82,1.0,2025-11-02
45,146,53,5.0,2025-08-07
87,67,96,5.0,2025-06-07
40,98,31,2.0,2025-04-26
66,143,5,,2025-02-26
82,113,87,4.0,2025-10-12
52,15,97,4.0,2025-05-05
37,98,71,4.0,2024-11-26
79,62,2,,2025-07-17
64,68,98,5.0,2025-01-19
49,75,43,5.0,2025-08-04
81,32,83,3.0,2024-12-24
26,122,47,1.0,2025-05-19
7,30,58,4.0,2025-09-05
75,137,65,3.0,2025-06-12
53,137,81,3.0,2025-01-20
59,137,73,5.0,2025-05-06
75,7,79,1.0,2025-05-13
93,10,59,5.0,2025-03-29
94,91,61,3.0,2025-01-03
88,66,14,,2025-07-24
52,111,11,,2024-12-10
67,16,32,4.0,2025-04-20
49,10,60,4.0,2025-06-13
89,122,21,2.0,2025-04-16
32,31,65,1.0,2024-12-14
7,12,39,2.0,2025-05-31
9,47,18,,2025-07-02
61,30,14,,2025-10-21
91,32,61,4.0,2024-12-15
44,146,62,3.0,2025-10-14
90,51,1,,2025-03-24
78,74,47,5.0,2025-07-31
75,34,76,3.0,2025-10-28
21,1,7,,2025-01-29
68,39,66,4.0,2025-02-09
14,137,5,,2025-03-09
24,71,5,,2025-05-29
41,23,47,3.0,2025-06-06
65,108,62,3.0,2025-06-19
79,105,88,3.0,2025-03-19
78,45,47,4.0,2025-06-14
99,17,52,3.0,2025-01-15
40,136,78,2.0,2025-03-25
18,61,52,5.0,2025-06-29
56,37,23,2.0,2024-12-26
84,106,19,,2025-02-19
79,77,99,4.0,2025-08-19
66,98,14,,2025-05-30
25,59,79,3.0,2025-06-17
19,136,78,1.0,2024-12-07
50,127,80,2.0,2025-06-19
80,33,61,1.0,2025-01-03
35,42,34,3.0,2025-01-26
57,107,0,,2025-01-13
53,109,42,5.0,2024-12-13
82,92,79,3.0,2025-06-12
63,77,30,5.0,2025-09-07
16,85,72,2.0,2025-10-05
56,123,46,4.0,2025-07-26
97,114,11,,2025-06-18
5,78,81,1.0,2025-10-14
62,86,78,5.0,2025-01-27
3,43,39,3.0,2025-08-26
68,83,89,2.0,2025-07-22
64,73,62,4.0,2024-12-18
55,63,2,,2024-11-07
38,81,7,,2025-03-03
93,41,93,5.0,2025-09-18
90,66,35,3.0,2025-05-02
47,20,65,4.0,2025-05-19
63,31,4,,2025-10-26
45,2,46,2.0,2024-11-28
61,49,66,5.0,2025-05-20
79,89,22,5.0,2025-07-04
30,32,54,3.0,2025-04-20
1,1,41,4.0,2025-08-17
73,4,19,,2025-06-28
49,117,33,3.0,2025-10-27
74,146,49,4.0,2025-02-14
6,135,12,,2025-08-09
22,24,48,1.0,2025-02-05
9,13,96,1.0,2025-07-14
52,144,72,5.0,2025-09-22
83,150,13,,2025-07-21
67,67,33,2.0,2025-03-30
74,19,23,1.0,2025-02-04
47,51,30,2.0,2025-08-30
81,22,89,2.0,2025-01-27
7,27,31,3.0,2024-12-25
70,43,42,1.0,2025-05-21
7,29,12,,2025-09-11
17,113,80,2.0,2025-02-21
98,118,21,1.0,2025-10-27
43,49,79,5.0,2025-04-04
29,98,90,1.0,2025-06-22
92,72,57,5.0,2025-05-05
13,102,46,2.0,2024-12-20
14,35,88,4.0,2025-08-29
48,32,12,,2025-10-28
100,143,93,4.0,2025-01-05
78,86,50,4.0,2025-01-08
90,7,16,,2024-12-22
76,106,68,3.0,2025-05-03
31,48,44,5.0,2025-04-30
70,44,99,1.0,2024-12-08
8,55,26,1.0,2025-02-18
94,2,99,4.0,2025-04-10
82,71,16,,2025-03-02
13,103,9,,2024-12-05
78,11,74,1.0,2025-02-23
66,67,24,4.0,2024-12-10
12,78,27,5.0,2025-01-27
8,11,46,2.0,2025-01-30
13,54,15,,2025-01-20
88,146,19,,2025-02-12
10,148,82,3.0,2025-08-21
73,36,42,2.0,2025-05-09
5,136,44,3.0,2024-11-28
22,7,10,,2025-02-09
43,138,52,4.0,2025-10-24
44,128,17,,2025-06-28
38,54,67,5.0,2025-01-20
6,123,56,5.0,2025-07-30
84,2,75,2.0,2025-10-14
19,110,93,4.0,2025-10-20
45,41,69,1.0,2024-11-20
8,34,70,1.0,2025-05-05
52,50,25,5.0,2025-02-02
54,75,23,3.0,2025-03-09
88,126,92,5.0,2025-08-19
7,57,54,3.0,2025-07-22
9,145,51,1.0,2025-03-30
12,90,2,,2025-10-11
70,134,71,3.0,2024-12-30
3,44,70,1.0,2025-02-13
50,65,94,2.0,2024-12-01
60,9,37,1.0,2025-09-11
47,50,54,3.0,2025-06-26
56,121,41,2.0,2025-03-30
43,103,25,4.0,2025-05-04
46,50,93,4.0,2024-11-20
67,103,39,3.0,2025-04-12
60,78,4,,2025-06-04
36,132,99,5.0,2025-10-01
15,60,17,,2025-10-11
35,69,55,2.0,2024-12-04
37,122,0,,2025-10-03
2,21,93,4.0,2025-10-14
72,132,65,3.0,2024-11-13
41,29,47,1.0,2025-07-14
88,48,27,2.0,2025-05-26
90,59,75,3.0,2025-04-02
19,63,40,4.0,2025-01-11
81,34,67,1.0,2025-10-09
91,53,46,3.0,2025-07-29
88,140,6,,2025-01-16
58,142,88,3.0,2025-03-31
13,88,66,5.0,2025-01-21
69,48,8,,2025-02-06
86,22,0,,2024-11-12
14,133,70,2.0,2025-04-15
87,8,80,5.0,2025-03-30
50,103,29,2.0,2025-07-06
81,86,98,2.0,2025-08-02
7,146,17,,2025-01-02
1,20,79,4.0,2024-11-24
88,8,10,,2025-02-25
49,147,9,,2025-08-16
25,11,87,4.0,2025-07-15
76,22,6,,2025-09-30
95,115,0,,2024-11-22
5,57,26,2.0,2025-04-10
79,46,45,3.0,2025-10-18
2,141,70,2.0,2025-03-10
5,3,28,1.0,2025-03-29
14,143,47,5.0,2025-09-19
83,67,85,2.0,2025-04-05
47,109,44,5.0,2024-12-26
45,138,55,3.0,2025-09-22
25,72,70,5.0,2025-01-20
5,147,32,3.0,2025-01-11
61,15,56,1.0,2024-12-29
66,15,42,1.0,2025-03-15
29,113,13,,2025-09-14
84,138,84,5.0,2025-08-13
18,20,67,4.0,2025-01-07
46,103,47,2.0,2025-05-13
64,53,39,5.0,2025-07-17
7,10,16,,2025-08-17
64,47,36,5.0,2025-05-30
62,112,49,5.0,2025-06-13
35,68,97,4.0,2025-03-29
16,14,69,3.0,2025-05-23
95,47,6,,2025-10-28
29,140,31,5.0,2025-04-15
58,33,97,1.0,2024-11-06
47,109,20,,2025-02-09
17,50,19,,2025-10-08
65,139,87,4.0,2024-11-25
59,21,50,1.0,2025-02-09
20,121,30,4.0,2025-10-02
64,123,38,3.0,2025-03-27
57,140,39,4.0,2025-05-17
27,62,55,3.0,2024-12-07
57,114,35,5.0,2025-11-01
15,24,38,5.0,2025-10-09
56,56,6,,2025-07-10
91,13,89,2.0,2025-08-31
38,9,74,4.0,2025-04-03
35,17,91,5.0,2025-06-21
